,ax,ay,az,gx,gy,gz,cx,cy,cz
2045,426,664,-4254,0,198,84,-187,264,-618
2046,454,689,-4269,17,196,85,-188,264,-624
2047,457,666,-4301,10,194,82,-188,264,-624
2048,478,666,-4305,-31,154,70,-188,264,-624
2049,477,687,-4350,-95,86,68,-188,264,-624
2050,471,715,-4302,-119,60,54,-188,264,-624
2051,479,751,-4275,-103,43,50,-188,264,-624
2052,466,739,-4284,-92,44,48,-188,264,-624
2053,436,720,-4241,-85,52,40,-188,264,-624
2054,433,704,-4217,-101,61,45,-188,264,-624
2055,446,727,-4269,-96,78,34,-188,264,-624
2056,450,737,-4203,-80,97,32,-188,264,-624
2057,416,750,-4189,-55,104,28,-188,264,-624
2058,433,744,-4178,-27,105,15,-188,264,-624
2059,446,722,-4249,-20,77,2,-188,264,-624
2060,462,726,-4214,-37,60,4,-188,264,-624
2061,449,721,-4205,-54,68,2,-188,264,-624
2062,474,721,-4206,-65,70,0,-176,255,-627
2063,453,692,-4222,-87,75,5,-176,255,-627
2064,463,731,-4161,-84,85,6,-176,255,-627
2065,464,717,-4138,-69,80,7,-176,255,-627
2066,452,739,-4128,-63,91,9,-176,255,-627
2067,469,708,-4142,-47,112,11,-176,255,-627
2068,447,743,-4155,-43,112,13,-176,255,-627
2069,474,723,-4209,-42,89,11,-176,255,-627
2070,477,712,-4170,-56,53,12,-176,255,-627
2071,473,734,-4207,-71,29,9,-176,255,-627
2072,476,742,-4210,-64,25,7,-176,255,-627
2073,465,761,-4246,-44,34,1,-176,255,-627
2074,481,744,-4220,-34,58,-2,-176,255,-627
2075,497,740,-4264,-24,65,-7,-176,255,-627
2076,472,748,-4229,-21,76,-18,-176,255,-627
2077,464,696,-4254,-15,76,-21,-176,255,-627
2078,488,693,-4292,5,64,-26,-176,255,-627
2079,458,703,-4253,-4,24,-28,-179,258,-618
2080,480,685,-4313,-25,-10,-34,-179,258,-618
2081,490,690,-4330,-35,-39,-39,-179,258,-618
2082,460,685,-4370,-34,-38,-47,-179,258,-618
2083,511,682,-4344,-28,-41,-44,-179,258,-618
2084,471,644,-4349,-27,-46,-42,-179,258,-618
2085,471,662,-4322,-29,-36,-45,-179,258,-618
2086,437,665,-4326,-26,-31,-42,-179,258,-618
2087,451,681,-4281,-2,-20,-37,-179,258,-618
2088,438,648,-4264,-6,-8,-32,-179,258,-618
2089,499,670,-4241,-5,-14,-42,-179,258,-618
2090,471,680,-4255,-3,-1,-41,-179,258,-618
2091,477,681,-4266,3,16,-38,-179,258,-618
2092,473,696,-4264,4,36,-42,-179,258,-618
2093,471,671,-4328,-15,52,-44,-179,258,-618
2094,488,626,-4363,-46,56,-39,-179,258,-618
2095,465,646,-4308,-63,58,-35,-184,263,-627
2096,471,656,-4292,-58,62,-32,-184,263,-627
2097,450,654,-4279,-41,68,-33,-184,263,-627
2098,452,649,-4313,-52,85,-33,-184,263,-627
2099,483,666,-4244,-51,76,-36,-184,263,-627
2100,507,634,-4278,-53,60,-36,-184,263,-627
2101,491,634,-4277,-69,26,-39,-184,263,-627
2102,505,652,-4369,-72,7,-39,-184,263,-627
2103,527,624,-4370,-73,-4,-35,-184,263,-627
2104,501,649,-4308,-72,-1,-31,-184,263,-627
2105,492,680,-4314,-90,-3,-27,-184,263,-627
2106,505,666,-4260,-76,2,-36,-184,263,-627
2107,461,681,-4302,-56,8,-35,-184,263,-627
2108,464,653,-4292,-28,31,-32,-184,263,-627
2109,500,640,-4355,-24,17,-29,-184,263,-627
2110,473,585,-4385,-33,-6,-37,-184,263,-627
2111,454,607,-4371,-42,-31,-30,-184,263,-627
2112,459,618,-4389,-51,-39,-34,-173,254,-628
2113,498,627,-4299,-67,-50,-27,-173,254,-628
2114,467,656,-4350,-77,-33,-29,-173,254,-628
2115,433,631,-4324,-82,-35,-26,-173,254,-628
2116,453,661,-4315,-85,-26,-21,-173,254,-628
2117,443,638,-4250,-80,-11,-26,-173,254,-628
2118,448,654,-4249,-75,10,-24,-173,254,-628
2119,450,672,-4283,-71,16,-25,-173,254,-628
2120,469,665,-4243,-72,7,-32,-173,254,-628
2121,473,659,-4233,-66,3,-31,-173,254,-628
2122,491,657,-4256,-72,17,-28,-173,254,-628
2123,478,653,-4305,-66,30,-28,-173,254,-628
2124,471,671,-4309,-62,47,-33,-173,254,-628
2125,470,645,-4246,-65,50,-33,-173,254,-628
2126,493,641,-4264,-64,48,-30,-173,254,-628
2127,503,627,-4320,-66,35,-28,-173,254,-628
2128,509,621,-4300,-50,19,-33,-179,255,-622
2129,508,587,-4311,-46,-7,-26,-179,255,-622
2130,479,645,-4320,-67,-13,-30,-179,255,-622
2131,502,617,-4380,-71,-16,-25,-179,255,-622
2132,468,627,-4335,-84,-11,-23,-179,255,-622
2133,508,652,-4370,-82,-19,-30,-179,255,-622
2134,493,681,-4313,-67,-24,-31,-179,255,-622
2135,500,663,-4358,-60,-41,-34,-179,255,-622
2136,467,636,-4397,-50,-37,-36,-179,255,-622
2137,467,645,-4377,-59,-34,-47,-179,255,-622
2138,462,619,-4384,-71,-14,-40,-179,255,-622
2139,478,626,-4398,-70,-7,-46,-179,255,-622
2140,477,625,-4372,-58,3,-41,-179,255,-622
2141,474,637,-4353,-61,1,-39,-179,255,-622
2142,475,648,-4359,-63,9,-48,-179,255,-622
2143,469,610,-4351,-78,6,-38,-179,255,-622
2144,490,633,-4362,-89,-1,-48,-179,255,-622
2145,492,641,-4358,-87,-5,-51,-184,262,-628
2146,528,606,-4361,-79,-18,-48,-184,262,-628
2147,493,621,-4359,-94,-13,-46,-184,262,-628
2148,495,597,-4375,-101,-29,-53,-184,262,-628
2149,505,606,-4390,-107,-26,-47,-184,262,-628
2150,481,607,-4365,-124,-18,-39,-184,262,-628
2151,519,616,-4351,-144,-27,-42,-184,262,-628
2152,493,615,-4322,-144,-28,-34,-184,262,-628
2153,508,640,-4334,-167,-25,-36,-184,262,-628
2154,485,647,-4308,-166,-17,-38,-184,262,-628
2155,462,656,-4263,-147,-10,-40,-184,262,-628
2156,459,655,-4302,-143,-10,-39,-184,262,-628
2157,472,630,-4297,-155,-4,-36,-184,262,-628
2158,492,666,-4251,-155,13,-42,-184,262,-628
2159,464,643,-4244,-132,18,-45,-184,262,-628
2160,472,628,-4240,-115,17,-45,-184,262,-628
2161,479,626,-4269,-111,-1,-39,-178,253,-624
2162,465,633,-4301,-123,-10,-46,-178,253,-624
2163,484,616,-4316,-133,-21,-48,-178,253,-624
2164,466,661,-4307,-153,-20,-51,-178,253,-624
2165,453,633,-4275,-144,5,-48,-178,253,-624
2166,457,624,-4255,-142,15,-47,-178,253,-624
2167,451,625,-4273,-148,19,-45,-178,253,-624
2168,443,625,-4298,-163,8,-40,-178,253,-624
2169,471,625,-4236,-163,0,-44,-178,253,-624
2170,454,661,-4179,-170,-23,-42,-178,253,-624
2171,455,649,-4165,-154,-13,-47,-178,253,-624
2172,457,661,-4153,-134,13,-46,-178,253,-624
2173,433,671,-4225,-117,26,-51,-178,253,-624
2174,465,650,-4176,-125,41,-53,-178,253,-624
2175,466,651,-4174,-123,37,-43,-178,253,-624
2176,453,643,-4173,-119,44,-48,-178,253,-624
2177,424,635,-4191,-101,39,-48,-180,258,-624
2178,437,625,-4224,-99,40,-41,-180,258,-624
2179,429,596,-4185,-101,45,-40,-180,258,-624
2180,449,623,-4203,-115,21,-38,-180,258,-624
2181,448,627,-4231,-121,-2,-34,-180,258,-624
2182,426,639,-4184,-110,-7,-30,-180,258,-624
2183,453,659,-4171,-108,9,-27,-180,258,-624
2184,422,687,-4169,-125,22,-28,-180,258,-624
2185,433,663,-4174,-112,31,-26,-180,258,-624
2186,435,669,-4171,-95,42,-28,-180,258,-624
2187,445,691,-4194,-82,45,-27,-180,258,-624
2188,421,655,-4197,-72,33,-36,-180,258,-624
2189,445,696,-4200,-52,35,-42,-180,258,-624
2190,433,680,-4160,-42,38,-44,-180,258,-624
2191,448,690,-4244,-31,47,-47,-180,258,-624
2192,462,680,-4271,-19,59,-52,-180,258,-624
2193,451,646,-4260,-10,70,-52,-180,258,-624
2194,434,659,-4299,-23,72,-37,-186,262,-621
2195,464,625,-4308,-33,76,-33,-186,262,-621
2196,468,637,-4331,-24,61,-35,-186,262,-621
2197,461,662,-4348,-42,42,-33,-186,262,-621
2198,476,653,-4316,-69,12,-19,-186,262,-621
2199,471,686,-4346,-85,1,-30,-186,262,-621
2200,489,688,-4348,-95,7,-25,-186,262,-621
2201,483,696,-4365,-92,15,-30,-186,262,-621
2202,488,701,-4328,-93,6,-37,-186,262,-621
2203,480,705,-4322,-76,5,-44,-186,262,-621
2204,498,696,-4302,-60,13,-43,-186,262,-621
2205,493,686,-4299,-46,20,-45,-186,262,-621
2206,468,674,-4304,-30,30,-43,-186,262,-621
2207,483,659,-4363,-30,47,-44,-186,262,-621
2208,489,710,-4378,-35,50,-41,-186,262,-621
2209,483,665,-4410,-31,47,-46,-186,262,-621
2210,490,647,-4384,-27,48,-46,-176,255,-624
2211,480,630,-4405,-34,41,-48,-176,255,-624
2212,454,636,-4416,-46,41,-48,-176,255,-624
2213,478,619,-4396,-54,50,-45,-176,255,-624
2214,477,603,-4419,-68,68,-40,-176,255,-624
2215,468,642,-4373,-69,52,-37,-176,255,-624
2216,479,632,-4434,-60,50,-37,-176,255,-624
2217,518,650,-4374,-86,36,-33,-176,255,-624
2218,468,653,-4379,-118,34,-34,-176,255,-624
2219,470,657,-4395,-124,31,-45,-176,255,-624
2220,502,662,-4368,-139,17,-39,-176,255,-624
2221,477,646,-4353,-151,3,-44,-176,255,-624
2222,504,647,-4376,-161,-16,-42,-176,255,-624
2223,475,635,-4326,-160,-27,-40,-176,255,-624
2224,487,666,-4330,-144,-25,-39,-176,255,-624
2225,480,661,-4318,-143,-17,-43,-176,255,-624
2226,489,678,-4327,-156,-31,-46,-178,257,-621
2227,490,671,-4254,-142,-34,-54,-178,257,-621
2228,486,650,-4298,-127,-39,-49,-178,257,-621
2229,463,637,-4299,-126,-30,-48,-178,257,-621
2230,493,624,-4253,-128,-18,-49,-178,257,-621
2231,472,630,-4299,-136,-10,-41,-178,257,-621
2232,474,660,-4234,-142,-2,-38,-178,257,-621
2233,472,648,-4242,-139,0,-42,-178,257,-621
2234,492,649,-4232,-130,14,-33,-178,257,-621
2235,465,627,-4233,-123,28,-38,-178,257,-621
2236,441,645,-4213,-105,34,-33,-178,257,-621
2237,478,652,-4210,-101,32,-30,-178,257,-621
2238,488,652,-4246,-106,37,-23,-178,257,-621
2239,471,642,-4290,-104,32,-24,-178,257,-621
2240,481,629,-4323,-121,27,-21,-178,257,-621
2241,457,649,-4240,-132,14,-28,-178,257,-621
2242,478,642,-4223,-126,-5,-26,-178,257,-621
2243,476,681,-4190,-112,-1,-22,-186,262,-621
2244,487,661,-4249,-107,-9,-22,-186,262,-621
2245,469,674,-4233,-97,-6,-23,-186,262,-621
2246,484,661,-4267,-90,1,-21,-186,262,-621
2247,478,659,-4280,-83,-2,-25,-186,262,-621
2248,472,680,-4299,-71,-7,-30,-186,262,-621
2249,451,657,-4291,-48,0,-32,-186,262,-621
2250,460,640,-4339,-47,-4,-27,-186,262,-621
2251,452,638,-4313,-65,-2,-28,-186,262,-621
2252,451,601,-4314,-75,8,-31,-186,262,-621
2253,481,624,-4294,-86,4,-25,-186,262,-621
2254,446,625,-4265,-76,7,-23,-186,262,-621
2255,461,644,-4247,-75,6,-18,-186,262,-621
2256,481,632,-4259,-73,18,-18,-186,262,-621
2257,474,647,-4280,-85,25,-13,-186,262,-621
2258,475,617,-4240,-68,38,-12,-186,262,-621
2259,462,632,-4266,-65,33,-8,-178,255,-625
2260,458,655,-4308,-70,21,-7,-178,255,-625
2261,487,643,-4287,-68,28,-8,-178,255,-625
2262,494,625,-4310,-65,14,-3,-178,255,-625
2263,493,656,-4359,-61,9,1,-178,255,-625
2264,479,689,-4324,-55,-9,-9,-178,255,-625
2265,462,665,-4335,-47,-26,-9,-178,255,-625
2266,475,662,-4350,-54,-45,-14,-178,255,-625
2267,474,681,-4307,-66,-41,-23,-178,255,-625
2268,476,699,-4306,-64,-31,-27,-178,255,-625
2269,460,679,-4285,-57,-24,-33,-178,255,-625
2270,479,689,-4300,-51,-18,-33,-178,255,-625
2271,453,689,-4257,-38,-18,-37,-178,255,-625
2272,447,695,-4272,-18,2,-30,-178,255,-625
2273,462,650,-4279,-4,18,-29,-178,255,-625
2274,466,639,-4323,-11,32,-26,-178,255,-625
2275,457,614,-4322,-33,23,-19,-178,255,-625
2276,466,619,-4346,-48,14,-8,-181,256,-620
2277,460,619,-4330,-71,5,-6,-181,256,-620
2278,442,624,-4324,-94,0,-6,-181,256,-620
2279,434,702,-4314,-121,12,-7,-181,256,-620
2280,450,718,-4254,-106,15,-17,-181,256,-620
2281,483,693,-4277,-95,6,-17,-181,256,-620
2282,471,722,-4277,-75,2,-32,-181,256,-620
2283,483,700,-4242,-66,-6,-36,-181,256,-620
2284,473,654,-4232,-60,-6,-26,-181,256,-620
2285,453,670,-4298,-62,0,-24,-181,256,-620
2286,463,654,-4323,-78,-6,-27,-181,256,-620
2287,488,681,-4296,-87,-30,-21,-181,256,-620
2288,490,689,-4265,-91,-51,-29,-181,256,-620
2289,469,685,-4301,-96,-50,-29,-181,256,-620
2290,454,713,-4299,-103,-43,-25,-181,256,-620
2291,448,710,-4271,-100,-39,-24,-181,256,-620
2292,477,706,-4238,-88,-41,-28,-186,264,-625
2293,482,698,-4255,-83,-45,-27,-186,264,-625
2294,447,707,-4229,-85,-48,-35,-186,264,-625
2295,440,673,-4270,-80,-34,-40,-186,264,-625
2296,436,677,-4276,-82,-24,-40,-186,264,-625
2297,471,673,-4210,-74,-9,-34,-186,264,-625
2298,440,684,-4229,-75,-22,-40,-186,264,-625
2299,452,684,-4224,-67,-8,-38,-186,264,-625
2300,427,699,-4203,-53,3,-31,-186,264,-625
2301,445,714,-4218,-31,39,-36,-186,264,-625
2302,455,688,-4223,-37,68,-25,-186,264,-625
2303,454,679,-4273,-30,68,-22,-186,264,-625
2304,497,665,-4259,-28,57,-25,-186,264,-625
2305,461,666,-4227,-26,35,-19,-186,264,-625
2306,466,661,-4232,-10,39,-18,-186,264,-625
2307,467,655,-4288,-19,44,-11,-186,264,-625
2308,513,652,-4258,-39,58,-14,-186,264,-625
2309,496,682,-4260,-59,61,-14,-176,257,-625
2310,514,693,-4268,-64,38,-17,-176,257,-625
2311,511,708,-4298,-48,25,-25,-176,257,-625
2312,505,689,-4292,-34,11,-30,-176,257,-625
2313,510,664,-4322,-28,13,-32,-176,257,-625
2314,489,660,-4310,-29,12,-29,-176,257,-625
2315,502,652,-4351,-43,3,-23,-176,257,-625
2316,511,646,-4316,-47,6,-26,-176,257,-625
2317,481,673,-4308,-34,-2,-16,-176,257,-625
2318,464,661,-4298,-29,-1,-15,-176,257,-625
2319,472,652,-4286,-16,-3,-14,-176,257,-625
2320,454,660,-4275,-13,9,-10,-176,257,-625
2321,450,636,-4313,-12,27,-6,-176,257,-625
2322,453,665,-4302,-33,47,-1,-176,257,-625
2323,477,649,-4296,-55,67,3,-176,257,-625
2324,488,689,-4251,-57,90,-6,-176,257,-625
2325,498,722,-4272,5,98,-19,-180,255,-620
2326,500,717,-4327,85,118,-31,-180,255,-620
2327,543,651,-4273,67,100,-42,-180,255,-620
2328,519,570,-4310,3,27,-40,-180,255,-620
2329,486,587,-4368,-34,24,-31,-180,255,-620
2330,469,575,-4347,-47,25,-21,-180,255,-620
2331,484,575,-4319,-51,23,-6,-180,255,-620
2332,481,574,-4318,-62,18,-1,-180,255,-620
2333,501,578,-4276,-74,8,13,-180,255,-620
2334,453,594,-4281,-102,-1,15,-180,255,-620
2335,473,640,-4278,-121,-4,15,-180,255,-620
2336,491,648,-4237,-135,-10,22,-180,255,-620
2337,478,647,-4246,-137,-19,18,-180,255,-620
2338,490,667,-4219,-110,-17,19,-180,255,-620
2339,464,681,-4216,-90,-8,16,-180,255,-620
2340,432,665,-4257,-72,-5,17,-180,255,-620
2341,480,661,-4251,-66,-14,8,-180,255,-620
2342,488,626,-4274,-51,-19,9,-184,261,-626
2343,483,612,-4273,-39,-23,14,-184,261,-626
2344,457,624,-4223,-38,-29,15,-184,261,-626
2345,436,626,-4281,-36,-16,17,-184,261,-626
2346,436,645,-4274,-36,-11,22,-184,261,-626
2347,455,646,-4203,-45,-12,24,-184,261,-626
2348,466,642,-4261,-49,-2,29,-184,261,-626
2349,454,667,-4211,-61,4,29,-184,261,-626
2350,446,639,-4215,-63,2,29,-184,261,-626
2351,440,660,-4224,-45,-2,20,-184,261,-626
2352,422,680,-4233,-22,4,18,-184,261,-626
2353,442,661,-4263,-24,15,11,-184,261,-626
2354,470,694,-4206,-20,26,16,-184,261,-626
2355,462,670,-4264,-15,29,3,-184,261,-626
2356,461,687,-4289,-13,15,-1,-184,261,-626
2357,477,647,-4298,-6,3,-3,-184,261,-626
2358,459,626,-4290,-24,0,4,-178,255,-627
2359,456,622,-4319,-27,-6,4,-178,255,-627
2360,464,640,-4298,-31,-6,10,-178,255,-627
2361,460,621,-4298,-38,-12,12,-178,255,-627
2362,480,650,-4303,-49,-12,25,-178,255,-627
2363,466,669,-4300,-68,-12,23,-178,255,-627
2364,475,671,-4310,-64,0,22,-178,255,-627
2365,436,670,-4274,-55,-5,13,-178,255,-627
2366,483,702,-4323,-30,3,19,-178,255,-627
2367,493,687,-4319,-21,0,8,-178,255,-627
2368,499,680,-4307,-20,-1,4,-178,255,-627
2369,491,669,-4325,-24,6,0,-178,255,-627
2370,497,676,-4357,-17,-8,0,-178,255,-627
2371,486,649,-4403,-16,-9,-11,-178,255,-627
2372,499,640,-4378,-16,-4,-6,-178,255,-627
2373,513,633,-4423,-29,-12,-1,-178,255,-627
2374,482,646,-4401,-65,-21,-4,-178,255,-627
2375,471,667,-4388,-99,-19,-1,-181,256,-622
2376,488,653,-4349,-106,-18,3,-181,256,-622
2377,480,652,-4344,-98,-34,0,-181,256,-622
2378,477,649,-4325,-91,-36,2,-181,256,-622
2379,447,637,-4341,-101,-36,2,-181,256,-622
2380,474,671,-4291,-103,-12,-3,-181,256,-622
2381,472,662,-4278,-94,-3,-6,-181,256,-622
2382,491,677,-4294,-92,1,-9,-181,256,-622
2383,486,661,-4293,-86,4,-7,-181,256,-622
2384,496,645,-4320,-84,5,-5,-181,256,-622
2385,454,658,-4286,-74,15,-5,-181,256,-622
2386,483,643,-4323,-78,15,-4,-181,256,-622
2387,499,646,-4280,-78,30,4,-181,256,-622
2388,491,656,-4289,-90,31,-4,-181,256,-622
2389,475,649,-4260,-98,31,5,-181,256,-622
2390,509,658,-4304,-91,43,-3,-181,256,-622
2391,504,653,-4247,-91,41,-1,-181,256,-622
2392,482,652,-4224,-88,47,-7,-181,256,-622
2393,469,621,-4269,-79,52,-13,-181,256,-622
2394,500,637,-4299,-74,39,-18,-181,256,-622
2395,490,597,-4400,-67,28,-7,-181,256,-622
2396,491,607,-4374,-79,12,-6,-181,256,-622
2397,509,600,-4448,-108,-13,-11,-181,256,-622
2398,495,621,-4386,-123,-25,-10,-181,256,-622
2399,496,616,-4333,-143,-42,-5,-181,256,-622
2400,483,591,-4325,-150,-35,1,-181,256,-622
2401,459,606,-4333,-165,-19,12,-181,256,-622
2402,486,630,-4250,-182,-23,15,-181,256,-622
2403,480,659,-4253,-169,-14,9,-181,256,-622
2404,487,666,-4228,-147,-5,10,-181,256,-622
2405,486,683,-4202,-138,10,6,-181,256,-622
2406,510,653,-4275,-129,28,0,-181,256,-622
2407,513,625,-4264,-128,40,-1,-181,256,-622
2408,488,646,-4331,-113,44,3,-176,254,-627
2409,515,645,-4305,-97,31,3,-176,254,-627
2410,496,656,-4302,-69,14,5,-176,254,-627
2411,492,634,-4353,-66,-24,6,-176,254,-627
2412,498,614,-4280,-86,-42,16,-176,254,-627
2413,488,653,-4252,-110,-40,22,-176,254,-627
2414,466,672,-4272,-116,-22,24,-176,254,-627
2415,498,686,-4242,-118,1,26,-176,254,-627
2416,471,679,-4253,-119,3,20,-176,254,-627
2417,478,683,-4204,-121,-1,13,-176,254,-627
2418,496,708,-4214,-110,3,8,-176,254,-627
2419,479,666,-4238,-93,5,3,-176,254,-627
2420,493,700,-4206,-74,14,-7,-176,254,-627
2421,475,695,-4225,-65,4,-9,-176,254,-627
2422,496,642,-4217,-73,1,-9,-176,254,-627
2423,471,662,-4241,-65,6,-2,-176,254,-627
2424,442,669,-4284,-61,25,-8,-176,254,-627
2425,476,641,-4241,-53,38,-4,-176,254,-627
2426,454,644,-4261,-60,32,4,-176,254,-627
2427,462,669,-4280,-68,17,6,-176,254,-627
2428,463,686,-4267,-88,1,3,-176,254,-627
2429,474,668,-4330,-81,8,3,-176,254,-627
2430,465,691,-4306,-86,8,13,-176,254,-627
2431,501,653,-4280,-88,6,9,-176,254,-627
2432,484,655,-4331,-84,5,6,-176,254,-627
2433,470,653,-4287,-88,1,16,-176,254,-627
2434,474,662,-4260,-71,4,19,-176,254,-627
2435,479,664,-4274,-60,6,24,-176,254,-627
2436,470,656,-4310,-36,12,21,-176,254,-627
2437,480,675,-4331,-45,7,22,-176,254,-627
2438,480,680,-4325,-62,-15,16,-176,254,-627
2439,484,683,-4330,-77,-21,17,-176,254,-627
2440,474,677,-4315,-67,-8,15,-176,254,-627
2441,453,686,-4307,-62,-3,13,-186,263,-625
2442,456,673,-4300,-63,6,14,-186,263,-625
2443,488,678,-4252,-72,16,10,-186,263,-625
2444,493,684,-4295,-70,9,6,-186,263,-625
2445,482,656,-4267,-62,5,7,-186,263,-625
2446,503,704,-4262,-85,-4,12,-186,263,-625
2447,454,686,-4290,-89,-1,2,-186,263,-625
2448,482,721,-4283,-87,1,1,-186,263,-625
2449,491,704,-4290,-81,7,1,-186,263,-625
2450,483,682,-4281,-86,12,-2,-186,263,-625
2451,486,692,-4244,-88,10,-2,-186,263,-625
2452,489,702,-4249,-85,5,-7,-186,263,-625
2453,482,688,-4254,-81,3,-1,-186,263,-625
2454,473,710,-4250,-80,5,-7,-186,263,-625
2455,485,704,-4227,-71,8,-10,-186,263,-625
2456,445,681,-4232,-76,24,-4,-186,263,-625
2457,488,671,-4253,-74,39,-9,-186,263,-625
2458,482,681,-4285,-82,49,-11,-178,255,-621
2459,475,693,-4285,-86,45,-11,-178,255,-621
2460,488,685,-4311,-88,46,-17,-178,255,-621
2461,517,674,-4291,-72,41,-11,-178,255,-621
2462,472,705,-4281,-68,35,-20,-178,255,-621
2463,476,690,-4303,-54,29,-26,-178,255,-621
2464,476,686,-4358,-44,34,-24,-178,255,-621
2465,499,680,-4330,-40,29,-27,-178,255,-621
2466,505,673,-4324,-34,26,-26,-178,255,-621
2467,493,633,-4338,-46,23,-33,-178,255,-621
2468,496,642,-4276,-60,30,-31,-178,255,-621
2469,473,668,-4310,-75,33,-33,-178,255,-621
2470,476,642,-4265,-71,26,-26,-178,255,-621
2471,485,643,-4257,-85,36,-25,-178,255,-621
2472,469,640,-4281,-91,31,-25,-178,255,-621
2473,459,650,-4254,-88,28,-23,-178,255,-621
2474,456,656,-4265,-91,38,-12,-177,257,-619
2475,465,656,-4251,-91,58,-16,-177,257,-619
2476,468,634,-4314,-98,70,-17,-177,257,-619
2477,456,660,-4281,-97,60,-22,-177,257,-619
2478,469,639,-4318,-90,49,-27,-177,257,-619
2479,496,646,-4313,-92,40,-22,-177,257,-619
2480,473,612,-4339,-90,20,-23,-177,257,-619
2481,449,611,-4323,-90,20,-19,-177,257,-619
2482,448,611,-4312,-85,9,-19,-177,257,-619
2483,470,590,-4330,-85,5,-13,-177,257,-619
2484,489,604,-4284,-80,-4,-13,-177,257,-619
2485,477,615,-4294,-86,-9,-1,-177,257,-619
2486,504,601,-4317,-78,-10,10,-177,257,-619
2487,469,625,-4309,-85,-11,6,-177,257,-619
2488,475,614,-4260,-82,-5,18,-177,257,-619
2489,474,651,-4252,-74,6,17,-177,257,-619
2490,489,608,-4255,-71,13,25,-177,257,-619
2491,464,671,-4233,-76,11,26,-186,265,-622
2492,461,685,-4219,-67,23,28,-186,265,-622
2493,492,679,-4231,-53,29,26,-186,265,-622
2494,474,727,-4258,-30,38,25,-186,265,-622
2495,486,724,-4248,-24,43,20,-186,265,-622
2496,519,710,-4285,-8,48,11,-186,265,-622
2497,517,672,-4303,-26,36,4,-186,265,-622
2498,499,659,-4354,-42,29,7,-186,265,-622
2499,520,646,-4315,-60,11,3,-186,265,-622
2500,511,645,-4336,-76,9,6,-186,265,-622
